INSERT INTO loggers
('first_name','last_name','state','zip','country','gender','birthdate'),
('Ashley','GREEN','OK','12233','US','Female','1943-04-06'),
('Britney','SMITH','WV','55232','US','Female','1947-04-03'),
('Heather','CAMPBELL','MS','51799','US','Female','1962-11-27'),
('Bethany','NEAL','WY','87759','US','Female','1965-11-13'),
('Ryan','WATTS','WV','28889','US','Female','1979-01-28'),
('Haley','MACDONALD','MA','46020','US','Female','1994-06-27'),
('Andrea','DAVIS','AL','96474','US','Female','1993-07-28'),
('Sarah','EVANS','','00000','China','Female','1991-01-18'),
('Amanda','MULLEN','','00000','Chile','Female','1967-08-31'),
('Amanda','COX','','00000','Australia','Female','1973-04-19'),
('Ann','GUTIERREZ','','00000','Russia','Female','1975-11-30'),
('Danielle','DAVIS','','00000','Australia','Female','1935-05-16'),
('Caroline','SINGH','','00000','UK','Female','1938-06-14'),
('Alexandr','SANFORD','','00000','UK','Female','1951-01-22'),
('Mercedes','SANDERS','','00000','China','Female','1924-10-06'),
('Cheyenne','GRIFFIN','','00000','Australia','Female','1935-04-04'),
('Danielle','MEYER','','00000','Chile','Female','1979-09-19'),
('Jacqueli','DUNLAP','','00000','Canada','Female','1979-10-13'),
('Alexandr','HERNANDEZ','','00000','South Africa','Female','1973-02-21'),
('Danielle','GROSS','','00000','Canada','Female','1946-01-11'),
('Tina','HALE','','00000','UK','Female','1934-09-20'),
('Shelly','LEE','','00000','Chile','Female','1944-09-27'),
('Olive','RIVERS','','00000','France','Female','1924-03-05'),
('Amanda','COLLIER','','00000','South Africa','Female','1934-06-13'),
('Amanda','JONES','','00000','China','Female','1974-05-15'),
('Lee','GALLEGOS','','00000','China','Female','1983-09-03'),
('Danielle','RAMIREZ','','00000','Chile','Female','1936-10-26'),
('Robin','GUTIERREZ','','00000','Japan','Female','1954-03-08'),
('Madeline','TURNER','','00000','Japan','Female','1960-11-15'),
('Hannah','DAVILA','','00000','Australia','Female','1962-04-12'),
('Nia','SMITH','','00000','Australia','Female','1959-10-12'),
('April','EDWARDS','','00000','Australia','Female','1983-11-25'),
('Courtney','TAYLOR','','00000','South Africa','Female','1933-08-30'),
('Madison','SCOTT','','00000','France','Female','1970-03-02'),
('Emily','MCDONALD','','00000','China','Female','1976-02-12'),
('Thalia','PEARSON','','00000','Germany','Female','1989-10-04'),
('Tiffany','PARKER','','00000','Japan','Female','1984-08-05'),
('Christin','MORRIS','','00000','France','Female','1972-11-26'),
('Alexandr','DAY','','00000','Russia','Female','1992-02-12'),
('Kimberly','HARRIS','','00000','Japan','Female','1944-09-09'),
('Crystal','ARIAS','','00000','Australia','Female','1976-02-16'),
('Casey','PARKER','','00000','Japan','Female','1963-04-13'),
('Brooke','FORD','','00000','Australia','Female','1928-05-30'),
('Jamie','ANDERSON','','00000','Canada','Female','1951-10-28'),
('Emily','HARRIS','','00000','Canada','Female','1954-12-29'),
('Taylor','DAVENPORT','','00000','Canada','Female','1980-07-04'),
('Giselle','NEAL','','00000','China','Female','1990-12-12'),
('Christin','JOHNSON','','00000','South Africa','Female','1921-08-15'),
('Tiffany','HILL','','00000','Germany','Female','1930-05-08'),
('Grace','BROWN','','00000','South Africa','Female','1960-04-10'),
('Sarah','DALTON','','00000','China','Female','1946-09-03'),
('Chelsea','RICHARDS','','00000','Canada','Female','1973-03-22'),
('Erica','LOPEZ','','00000','Russia','Female','1946-08-06'),
('Jesse','PEREZ','','00000','France','Female','1924-06-21'),
('Audrey','ALVAREZ','','00000','Canada','Female','1985-02-10'),
('Elizabet','WILSON','','00000','Russia','Female','1986-09-08'),
('Danielle','GRAY','','00000','UK','Female','1994-03-09'),
('Kimberly','JOHNSON','','00000','France','Female','1980-09-01'),
('Hope','MILLER','','00000','Canada','Female','1950-05-23'),
('Sophia','GILL','','00000','Canada','Female','1953-08-24'),
('Alexandr','JACKSON','','00000','South Africa','Female','1924-08-28'),
('Ashley','JONES','','00000','Germany','Female','1927-08-08'),
('Paola','MORALES','','00000','Germany','Female','1984-04-03'),
('Rachel','BALDWIN','','00000','Japan','Female','1962-08-04'),
('Paula','DANIELS','','00000','Japan','Female','1931-03-22'),
('Angel','PRICE','','00000','Canada','Female','1956-04-21'),
('Brielle','WILSON','','00000','South Africa','Female','1964-11-29'),
('Britney','YOUNG','','00000','Canada','Female','1993-10-24'),
('Chelsea','FIELDS','','00000','China','Female','1991-03-04'),
('Crystal','BAILEY','','00000','Japan','Female','1940-04-27'),
('Clara','HARRIS','','00000','Australia','Female','1941-02-26'),
('Whitley','MORGAN','','00000','Chile','Female','1972-03-25'),
('Gabriell','ESPINOZA','','00000','Chile','Female','1948-02-21'),
('Alice','SMITH','','00000','Australia','Female','1953-02-13'),
('Bridget','LEE','','00000','China','Female','1956-06-22'),
('Alice','DANIELS','','00000','Canada','Female','1971-11-15'),
('Megan','JOHNSON','','00000','South Africa','Female','1975-07-19'),
('Alexis','VELEZ','','00000','South Africa','Female','1950-06-05'),
('Brianna','LARSON','','00000','Canada','Female','1987-10-09'),
('Brianna','CROSBY','','00000','France','Female','1937-04-18'),
('Amanda','GARCIA','','00000','Russia','Female','1934-10-12'),
('Taylor','BROWN','','00000','China','Female','1935-06-06'),
('Breana','SPENCER','','00000','Australia','Female','1974-02-12'),
('Miracle','ESTRADA','','00000','China','Female','1963-01-22'),
('Sarah','LOGAN','','00000','China','Female','1922-12-26'),
('Emily','RYAN','','00000','China','Female','1966-01-19'),
('Brianna','HOFFMAN','','00000','Australia','Female','1987-12-31'),
('Krysta','RODRIGUEZ','','00000','France','Female','1966-05-02'),
('Marisela','MOORE','','00000','China','Female','1929-03-25'),
('Shanice','TAYLOR','','00000','China','Female','1921-08-19'),
('Hannah','GILL','','00000','Germany','Female','1978-08-16'),
('Casandra','COLEMAN','','00000','Canada','Female','1926-01-28'),
('Patricia','LYONS','','00000','China','Female','1966-10-02'),
('Alice','WOOD','','00000','UK','Female','1956-08-21'),
('Dakota','NELSON','','00000','Japan','Female','1930-05-08'),
('Jasmin','BROWN','','00000','France','Female','1964-03-28'),
('Amy','YU','','00000','South Africa','Female','1969-04-23'),
('Hannah','MILLER','','00000','France','Female','1924-05-05'),
('Lee','YOUNG','','00000','South Africa','Female','1989-07-27'),
('Kay','STANLEY','','00000','China','Female','1953-03-04'),
('Laura','YOUNG','','00000','South Africa','Female','1974-10-18'),
('Ashton','HERNANDEZ','','00000','Germany','Female','1993-08-08'),
('Morgan','ROBINSON','','00000','Chile','Female','1945-08-17'),
('Brenda','GALVAN','','00000','China','Female','1946-11-15'),
('Sarah','GUERRERO','','00000','China','Female','1940-07-07'),
('Alexandr','HAMMOND','','00000','Australia','Female','1994-02-22'),
('Robin','MURPHY','','00000','China','Female','1973-12-21'),
('Delaney','TAYLOR','','00000','China','Female','1956-09-23'),
('Amanda','WATERS','','00000','Japan','Female','1986-04-04'),
('Kendra','GONZALEZ','','00000','France','Female','1984-09-17'),
('Alice','JOHNSON','','00000','UK','Female','1967-12-14'),
('Brianna','CAIN','','00000','Germany','Female','1947-12-22'),
('Arlene','CHANEY','','00000','China','Female','1984-02-27'),
('Courtney','PENA','','00000','China','Female','1963-12-06'),
('Bailey','DAVIS','','00000','Australia','Female','1993-01-03'),
('Catherin','HENRY','','00000','China','Female','1953-01-26'),
('Rachel','WOODS','','00000','Germany','Female','1951-10-15'),
('Samantha','LOWERY','','00000','Germany','Female','1966-05-09'),
('Tiffany','VASQUEZ','','00000','China','Female','1965-09-08'),
('Tracy','CARLSON','','00000','Japan','Female','1947-11-11'),
('Jade','ANDERSON','','00000','UK','Female','1950-03-22'),
('Anastasi','VARGAS','','00000','Canada','Female','1951-09-06'),
('Catherin','CRAWFORD','','00000','Russia','Female','1945-03-19'),
('Mary','HUNTER','','00000','China','Female','1925-01-04'),
('Taylor','COLE','','00000','Chile','Female','1960-03-07'),
('Cameron','SCHMIDT','','00000','China','Female','1982-05-18'),
('Mary','RAMIREZ','','00000','Australia','Female','1940-05-01'),
('Stephani','LE','','00000','South Africa','Female','1954-07-30'),
('Brianna','FUENTES','','00000','South Africa','Female','1936-02-10'),
('Amy','RAMIREZ','','00000','Canada','Female','1949-04-24'),
('Brooklyn','CASTILLO','','00000','Australia','Female','1944-01-18'),
('Cierra','STEPHENS','','00000','Japan','Female','1976-05-11'),
('Yazmin','GILMORE','','00000','Japan','Female','1989-11-13'),
('Lee','COOPER','','00000','South Africa','Female','1991-05-17'),
('Jennifer','TURNER','','00000','Germany','Female','1979-06-23'),
('Lily','WEST','','00000','South Africa','Female','1953-01-16'),
('Zoe','MORENO','','00000','Australia','Female','1927-01-28'),
('Tracy','HUGHES','','00000','Japan','Female','1945-06-02'),
('Courtney','LANG','','00000','Australia','Female','1982-12-03'),
('Christin','STRICKLAND','','00000','Chile','Female','1949-07-27'),
('Caitlin','MITCHELL','','00000','UK','Female','1952-11-25'),
('Haley','BLEVINS','','00000','South Africa','Female','1924-04-20'),
('Mercedes','SMITH','','00000','Chile','Female','1952-10-18'),
('Ann','HERRERA','','00000','UK','Female','1967-09-30'),
('Samantha','NELSON','','00000','Chile','Female','1950-09-13'),
('Karla','HARDING','','00000','Russia','Female','1928-06-24'),
('Sarah','WATSON','','00000','Canada','Female','1986-08-23'),
('Emilee','WOLF','','00000','France','Female','1963-08-06'),
('Jesse','THOMAS','','00000','China','Female','1981-11-18'),
('Caitlin','HILL','','00000','UK','Female','1940-03-14'),
('Emily','HEATH','','00000','Germany','Female','1937-01-22'),
('Gretchen','HAYES','','00000','Russia','Female','1975-03-10'),
('Kay','DAVIS','','00000','Germany','Female','1977-07-17'),
('Rebecca','HANCOCK','','00000','France','Female','1965-11-28'),
('Alana','LUNA','','00000','France','Female','1958-03-16'),
('Brooklyn','HARVEY','','00000','Chile','Female','1977-04-15'),
('Angel','STEVENSON','','00000','Germany','Female','1942-08-19'),
('Catherin','HARRIS','','00000','Canada','Female','1974-11-20'),
('Nicole','DICKSON','','00000','Chile','Female','1988-03-11'),
('Dominiqu','JONES','','00000','Japan','Female','1947-07-28'),
('Christin','CAMPOS','','00000','Canada','Female','1980-12-09'),
('Madeline','PETERSON','','00000','Japan','Female','1971-05-05'),
('Erica','RUSSELL','','00000','South Africa','Female','1924-10-09'),
('Milicent','RYAN','','00000','Chile','Female','1925-03-04'),
('Roberta','DANIELS','','00000','Chile','Female','1922-08-13'),
('Kay','CARTER','','00000','UK','Female','1987-11-10'),
('Kay','MURRAY','','00000','Australia','Female','1989-09-03'),
('Tiara','KENNEDY','','00000','France','Female','1983-11-24'),
('Danica','HUGHES','','00000','Chile','Female','1985-08-23'),
('Caitlin','VASQUEZ','','00000','Japan','Female','1975-02-16'),
('Amanda','LI','','00000','UK','Female','1980-11-24'),
('Karla','CALDERON','','00000','Russia','Female','1954-10-21'),
('Skye','BEASLEY','','00000','Russia','Female','1993-08-31'),
('Amy','ROBINSON','','00000','UK','Female','1959-04-24'),
('Chelsea','DUNCAN','','00000','South Africa','Female','1984-04-16'),
('Kelsy','HAYS','','00000','Germany','Female','1959-03-07'),
('Angel','REYNOLDS','','00000','Australia','Female','1921-11-08'),
('Ashley','DELEON','','00000','Chile','Female','1928-05-27'),
('Ariana','ADAMS','','00000','Russia','Female','1971-06-22'),
('Abigail','LIN','','00000','South Africa','Female','1925-04-28'),
('Jennifer','SMITH','','00000','China','Female','1924-07-03'),
('Sarah','YODER','','00000','Canada','Female','1943-10-26'),
('Christin','SHERMAN','','00000','Japan','Female','1972-05-27'),
('Melinda','SANDOVAL','','00000','France','Female','1963-06-11'),
('Paige','WISE','','00000','Germany','Female','1972-10-26'),
('Rene','MADDEN','','00000','China','Female','1926-01-22'),
('Casandra','PARKER','','00000','Canada','Female','1952-08-15'),
('Jordan','BARNETT','','00000','South Africa','Female','1984-01-15'),
('Olive','GONZALEZ','','00000','China','Female','1980-01-11'),
('Megan','FREDERICK','','00000','Chile','Female','1974-04-30'),
('Carlee','CLARK','','00000','Japan','Female','1967-07-30'),
('Christin','BELL','','00000','China','Female','1984-08-21'),
('Kimberly','MILLER','','00000','Russia','Female','1988-03-04'),
('Victoria','WALLACE','','00000','Russia','Female','1967-11-19'),
('Naomi','KNIGHT','','00000','Australia','Female','1985-02-20'),
('Mary','LEE','','00000','UK','Female','1990-09-22'),
('Kacie','JOHNSON','','00000','Canada','Female','1960-09-26'),
('Alice','CONTRERAS','','00000','France','Female','1961-05-23'),
('Misty','ZUNIGA','','00000','Germany','Female','1979-10-26'),
('Lori','GARRETT','','00000','Canada','Female','1955-06-27'),
('Ashley','STEWART','','00000','Russia','Female','1968-04-28'),
('Raven','JACKSON','','00000','China','Female','1971-03-30'),
('Michelle','GARCIA','','00000','Australia','Female','1983-10-08'),
('Esmerald','ROBINSON','','00000','Canada','Female','1958-08-29'),
('Hannah','GUZMAN','','00000','France','Female','1962-10-28'),
('Jesse','BROWN','','00000','Australia','Female','1978-11-19'),
('Brenna','BRANDT','','00000','Australia','Female','1950-11-10'),
('Ann','GORDON','','00000','China','Female','1924-03-04'),
('Gabriell','BAIRD','','00000','Germany','Female','1951-05-08'),
('Olive','LAWSON','','00000','Japan','Female','1972-11-30'),
('Emily','RODRIGUEZ','','00000','Australia','Female','1952-11-10'),
('Alexandr','JOHNSON','','00000','Russia','Female','1970-10-24'),
('Amy','HARRISON','','00000','Germany','Female','1930-09-16'),
('Ellen','GORDON','','00000','UK','Female','1992-10-12'),
('Christin','RICHARDS','','00000','Chile','Female','1926-06-02'),
('Megan','LOPEZ','','00000','China','Female','1966-12-29'),
('Olive','MAHONEY','','00000','Russia','Female','1948-03-31'),
('Josephin','ROGERS','','00000','Japan','Female','1928-05-22'),
('Caitlin','MILLER','','00000','Russia','Female','1956-04-24'),
('Christin','WAGNER','','00000','Russia','Female','1944-06-21'),
('Caitlin','ROBINSON','','00000','France','Female','1967-06-13'),
('Veronica','DAVIDSON','','00000','France','Female','1959-02-05'),
('Angel','WEAVER','','00000','South Africa','Female','1984-02-13'),
('Kimberly','REED','','00000','UK','Female','1927-07-28'),
('Lee','BATES','','00000','China','Female','1942-10-15'),
('Zoe','JENNINGS','','00000','France','Female','1975-05-03'),
('Amelia','WYATT','','00000','Canada','Female','1945-11-03'),
('Imani','GREENE','','00000','China','Female','1969-06-04'),
('Marisela','ANDERSEN','','00000','China','Female','1962-04-26'),
('Chantel','GILES','','00000','UK','Female','1976-01-23'),
('Brianna','JOHNSON','','00000','Chile','Female','1946-10-15'),
('Aliyah','LINDSEY','','00000','France','Female','1974-04-20'),
('Shannon','RODRIGUEZ','','00000','UK','Female','1947-07-19'),
('Samantha','MURPHY','','00000','Germany','Female','1949-05-27'),
('Tasha','AYERS','','00000','UK','Female','1984-02-18'),
('Jane','NEWMAN','','00000','Australia','Female','1953-05-20'),
('Jesse','GARDNER','','00000','Russia','Female','1989-01-29'),
('Ariana','BURCH','','00000','France','Female','1944-08-09'),
('Lauren','RUSH','','00000','France','Female','1923-05-12'),
('Alexandr','TYLER','','00000','Germany','Female','1937-12-01'),
('Samantha','MORGAN','','00000','UK','Female','1978-01-24'),
('Megan','CALLAHAN','','00000','Canada','Female','1938-05-29'),
('Rochelle','LE','','00000','China','Female','1990-12-05'),
('Desiree','STONE','','00000','Japan','Female','1975-09-10'),
('Hannah','CORTEZ','','00000','UK','Female','1977-06-19'),
('Danielle','WILKINS','','00000','Germany','Female','1944-10-11'),
('Dana','REILLY','','00000','Chile','Female','1989-06-02'),
('Alysia','MCLAUGHLIN','','00000','Germany','Female','1992-06-25'),
('Christia','SMITH','','00000','Japan','Female','1957-01-17'),
('Alice','KENNEDY','','00000','Chile','Female','1964-06-25'),
('Amy','MERCER','','00000','Chile','Female','1956-07-27'),
('Nicole','WALTON','','00000','Russia','Female','1940-07-16'),
('Frances','WALLACE','','00000','Canada','Female','1972-06-07'),
('Britney','ANDERSON','','00000','South Africa','Female','1954-12-17'),
('Alexis','ORTEGA','','00000','Canada','Female','1944-09-08'),
('Cameron','BAKER','','00000','China','Female','1959-11-29'),
('Stephani','GILES','','00000','South Africa','Female','1954-03-13'),
('Courtney','GARDNER','','00000','Russia','Female','1979-10-05'),
('Kaci','BEST','','00000','Canada','Female','1972-05-09'),
('Faith','TORRES','','00000','South Africa','Female','1967-02-11'),
('Ashley','NELSON','','00000','Chile','Female','1939-01-04'),
('Haley','WOODS','','00000','Germany','Female','1931-01-20'),
('Angel','CLARK','','00000','Russia','Female','1990-09-27'),
('Kelsy','SERRANO','','00000','UK','Female','1972-12-09'),
('Caitlin','SANCHEZ','','00000','Russia','Female','1931-05-07'),
('Cierra','WONG','','00000','Australia','Female','1921-10-13'),
('Heather','POWELL','','00000','Chile','Female','1941-07-29'),
('Emily','COLLIER','','00000','Canada','Female','1926-08-16'),
('Kelsi','REILLY','','00000','South Africa','Female','1928-06-27'),
('Olive','GONZALEZ','','00000','Australia','Female','1948-11-26'),
('Caitlin','MCBRIDE','','00000','Japan','Female','1968-09-13'),
('Madison','DAVIS','','00000','France','Female','1982-07-27'),
